worker_id,session,item_id,group,access_tier,modality,assist_arm,y_true,ai_conf,ai_correct,human_accept,human_correct,high_conf_error,caught_high_conf_error
W008,1,35,0,feature_2G,voice,Calib,1,0.581,0,0,1,0,0
W008,1,36,0,feature_2G,voice,Rationale,0,0.766,1,1,0,0,0
W008,1,37,0,feature_2G,voice,None,0,0.569,0,0,0,0,0
W008,1,38,0,feature_2G,voice,Calib,1,0.539,0,0,0,0,0
W008,1,39,0,feature_2G,voice,Calib,1,0.485,0,0,1,0,0
W008,1,40,0,feature_2G,voice,None,0,0.831,1,0,1,0,0
W008,2,1,0,feature_2G,voice,None,1,0.414,0,0,1,0,0
W008,2,2,0,feature_2G,voice,Rationale,0,0.617,0,0,0,0,0
W008,2,3,0,feature_2G,voice,Calib,0,0.731,0,1,1,0,0
W008,2,4,0,feature_2G,voice,Counter,1,0.59,0,1,1,0,0
W008,2,5,0,feature_2G,voice,Calib,0,0.727,1,0,0,0,0
W008,2,6,0,feature_2G,voice,None,1,0.851,1,0,1,0,0
W008,2,7,0,feature_2G,voice,None,0,0.793,1,1,1,0,0
W008,2,8,0,feature_2G,voice,Calib,1,0.911,1,0,1,0,0
W008,2,9,0,feature_2G,voice,Rationale,1,0.766,1,1,1,0,0
W008,2,10,0,feature_2G,voice,Calib,1,0.675,0,1,1,0,0
W008,2,11,0,feature_2G,voice,Counter,1,0.753,0,1,1,0,0
W008,2,12,0,feature_2G,voice,Rationale,1,0.654,1,1,1,0,0
W008,2,13,0,feature_2G,voice,Calib,0,0.721,1,1,0,0,0
W008,2,14,0,feature_2G,voice,Rationale,1,0.301,0,0,0,0,0
W008,2,15,0,feature_2G,voice,Counter,1,0.977,1,1,1,0,0
W008,2,16,0,feature_2G,voice,Calib,1,0.771,1,0,1,0,0
W008,2,17,0,feature_2G,voice,Counter,1,0.682,1,1,1,0,0
W008,2,18,0,feature_2G,voice,None,0,0.737,1,1,1,0,0
W008,2,19,0,feature_2G,voice,Calib,0,0.689,1,0,1,0,0
W008,2,20,0,feature_2G,voice,Counter,1,0.447,0,0,0,0,0
W008,2,21,0,feature_2G,voice,Rationale,1,0.566,0,0,1,0,0
W008,2,22,0,feature_2G,voice,Counter,1,0.864,1,1,1,0,0
W008,2,23,0,feature_2G,voice,Counter,1,0.927,1,1,1,0,0
W008,2,24,0,feature_2G,voice,Counter,1,0.708,0,0,1,0,0
W008,2,25,0,feature_2G,voice,Counter,0,0.922,1,0,0,0,0
W008,2,26,0,feature_2G,voice,Rationale,1,0.831,1,1,1,0,0
W008,2,27,0,feature_2G,voice,Counter,0,0.726,0,1,0,0,0
W008,2,28,0,feature_2G,voice,Rationale,0,0.642,0,1,1,0,0
W008,2,29,0,feature_2G,voice,Calib,1,0.754,1,0,0,0,0
W008,2,30,0,feature_2G,voice,Counter,1,0.769,1,1,1,0,0
W008,2,31,0,feature_2G,voice,Counter,1,0.627,0,1,1,0,0
W008,2,32,0,feature_2G,voice,Counter,1,0.824,1,0,1,0,0
W008,2,33,0,feature_2G,voice,Rationale,1,0.882,1,1,1,0,0
W008,2,34,0,feature_2G,voice,None,1,0.586,0,1,0,0,0
W008,2,35,0,feature_2G,voice,Calib,1,0.647,0,0,0,0,0
W008,2,36,0,feature_2G,voice,Calib,1,0.774,0,1,1,0,0
W008,2,37,0,feature_2G,voice,Rationale,1,0.81,1,0,0,0,0
W008,2,38,0,feature_2G,voice,Rationale,1,0.494,0,0,0,0,0
W008,2,39,0,feature_2G,voice,Calib,1,0.614,0,1,1,0,0
W008,2,40,0,feature_2G,voice,Counter,1,0.612,1,0,1,0,0
W008,3,1,0,feature_2G,voice,Rationale,0,0.694,1,0,0,0,0
W008,3,2,0,feature_2G,voice,Rationale,1,0.657,1,1,1,0,0
W008,3,3,0,feature_2G,voice,Counter,1,0.751,1,1,1,0,0
W008,3,4,0,feature_2G,voice,Counter,1,0.355,0,0,0,0,0
W008,3,5,0,feature_2G,voice,Calib,0,0.62,0,1,1,0,0
W008,3,6,0,feature_2G,voice,Calib,1,0.762,1,1,1,0,0
W008,3,7,0,feature_2G,voice,Calib,1,0.795,0,1,0,0,0
W008,3,8,0,feature_2G,voice,Rationale,0,0.795,1,1,1,0,0
W008,3,9,0,feature_2G,voice,Counter,0,0.813,1,1,1,0,0
W008,3,10,0,feature_2G,voice,Calib,1,0.822,1,1,0,0,0
W008,3,11,0,feature_2G,voice,Calib,0,0.556,0,0,0,0,0
W008,3,12,0,feature_2G,voice,Counter,1,0.942,1,1,1,0,0
W008,3,13,0,feature_2G,voice,Counter,1,0.662,0,1,1,0,0
W008,3,14,0,feature_2G,voice,Rationale,0,0.477,0,0,1,0,0
W008,3,15,0,feature_2G,voice,None,1,0.795,1,0,0,0,0
W008,3,16,0,feature_2G,voice,Calib,0,0.611,0,1,1,0,0
W008,3,17,0,feature_2G,voice,Calib,0,0.812,0,0,1,1,1
W008,3,18,0,feature_2G,voice,Calib,1,0.849,1,0,1,0,0
W008,3,19,0,feature_2G,voice,Rationale,0,0.839,1,1,1,0,0
W008,3,20,0,feature_2G,voice,Counter,1,0.739,1,0,0,0,0
W008,3,21,0,feature_2G,voice,Counter,0,0.479,0,1,1,0,0
W008,3,22,0,feature_2G,voice,None,0,0.754,1,1,1,0,0
W008,3,23,0,feature_2G,voice,Rationale,1,0.893,1,0,1,0,0
W008,3,24,0,feature_2G,voice,Rationale,0,0.537,0,1,1,0,0
W008,3,25,0,feature_2G,voice,Calib,1,0.687,1,1,1,0,0
W008,3,26,0,feature_2G,voice,Counter,1,0.818,1,1,0,0,0
W008,3,27,0,feature_2G,voice,None,1,0.768,1,1,1,0,0
W008,3,28,0,feature_2G,voice,Counter,1,0.785,0,0,0,0,0
W008,3,29,0,feature_2G,voice,Rationale,0,0.846,1,1,1,0,0
W008,3,30,0,feature_2G,voice,Rationale,1,0.759,1,0,0,0,0
W008,3,31,0,feature_2G,voice,Calib,1,0.518,0,0,1,0,0
W008,3,32,0,feature_2G,voice,None,1,0.743,1,1,1,0,0
W008,3,33,0,feature_2G,voice,Counter,0,0.721,1,0,1,0,0
W008,3,34,0,feature_2G,voice,Rationale,1,0.366,0,0,1,0,0
W008,3,35,0,feature_2G,voice,Rationale,1,0.56,0,1,1,0,0
W008,3,36,0,feature_2G,voice,None,1,0.666,1,0,1,0,0
W008,3,37,0,feature_2G,voice,Calib,1,0.529,1,1,0,0,0
W008,3,38,0,feature_2G,voice,Calib,1,0.844,1,1,0,0,0
W008,3,39,0,feature_2G,voice,Calib,1,0.734,1,1,0,0,0
W008,3,40,0,feature_2G,voice,None,0,0.632,1,1,0,0,0
W008,4,1,0,feature_2G,voice,None,0,0.803,1,1,1,0,0
W008,4,2,0,feature_2G,voice,None,0,0.57,0,0,0,0,0
W008,4,3,0,feature_2G,voice,Counter,0,0.756,1,1,1,0,0
W008,4,4,0,feature_2G,voice,Calib,1,0.861,1,1,0,0,0
W008,4,5,0,feature_2G,voice,Calib,1,0.783,0,1,1,0,0
W008,4,6,0,feature_2G,voice,Calib,0,0.55,0,0,0,0,0
W008,4,7,0,feature_2G,voice,Counter,0,0.697,0,0,0,0,0
W008,4,8,0,feature_2G,voice,Rationale,0,0.77,1,1,0,0,0
W008,4,9,0,feature_2G,voice,Calib,1,0.731,1,0,0,0,0
W008,4,10,0,feature_2G,voice,Rationale,0,0.778,1,0,1,0,0
W008,4,11,0,feature_2G,voice,Calib,1,0.466,0,0,1,0,0
W008,4,12,0,feature_2G,voice,Rationale,0,0.875,1,0,1,0,0
W008,4,13,0,feature_2G,voice,None,0,0.704,1,1,1,0,0
W008,4,14,0,feature_2G,voice,None,1,0.76,1,0,1,0,0
W008,4,15,0,feature_2G,voice,Calib,1,0.753,0,1,1,0,0
W008,4,16,0,feature_2G,voice,Calib,1,0.789,1,1,1,0,0
W008,4,17,0,feature_2G,voice,Counter,1,0.373,0,1,0,0,0
W008,4,18,0,feature_2G,voice,Calib,1,0.99,1,1,1,0,0
W008,4,19,0,feature_2G,voice,Rationale,0,0.566,0,0,1,0,0
W008,4,20,0,feature_2G,voice,Calib,1,0.776,1,0,1,0,0
W008,4,21,0,feature_2G,voice,Rationale,1,0.556,0,1,1,0,0
W008,4,22,0,feature_2G,voice,Rationale,0,0.821,1,1,1,0,0
W008,4,23,0,feature_2G,voice,Rationale,0,0.92,1,1,1,0,0
W008,4,24,0,feature_2G,voice,Calib,1,0.531,0,1,1,0,0
W008,4,25,0,feature_2G,voice,Calib,1,0.644,1,1,0,0,0
W008,4,26,0,feature_2G,voice,Rationale,0,0.696,1,1,0,0,0
W008,4,27,0,feature_2G,voice,Calib,1,0.658,1,0,1,0,0
W008,4,28,0,feature_2G,voice,Counter,1,0.726,1,0,0,0,0
W008,4,29,0,feature_2G,voice,Counter,1,0.755,1,0,0,0,0
W008,4,30,0,feature_2G,voice,Rationale,0,0.771,1,1,1,0,0
W008,4,31,0,feature_2G,voice,Calib,0,0.614,0,1,1,0,0
W008,4,32,0,feature_2G,voice,Counter,1,0.513,0,1,1,0,0
W008,4,33,0,feature_2G,voice,Counter,1,0.986,1,0,0,0,0
W008,4,34,0,feature_2G,voice,None,0,0.794,1,1,1,0,0
W008,4,35,0,feature_2G,voice,Calib,0,0.847,1,0,1,0,0
W008,4,36,0,feature_2G,voice,Calib,0,0.672,0,1,0,0,0
W008,4,37,0,feature_2G,voice,Rationale,1,0.759,0,1,1,0,0
W008,4,38,0,feature_2G,voice,Rationale,1,0.565,0,1,1,0,0
W008,4,39,0,feature_2G,voice,None,1,0.649,0,0,1,0,0
W008,4,40,0,feature_2G,voice,Counter,1,0.702,1,0,0,0,0
W008,5,1,0,feature_2G,voice,Calib,1,0.756,1,0,1,0,0
W008,5,2,0,feature_2G,voice,Rationale,1,0.839,0,1,1,1,1
W008,5,3,0,feature_2G,voice,Rationale,1,0.742,1,0,1,0,0
W008,5,4,0,feature_2G,voice,None,0,0.876,1,0,1,0,0
W008,5,5,0,feature_2G,voice,Rationale,1,0.727,1,1,0,0,0
W008,5,6,0,feature_2G,voice,None,1,0.865,1,1,1,0,0
W008,5,7,0,feature_2G,voice,None,0,0.343,0,0,0,0,0
W008,5,8,0,feature_2G,voice,Counter,1,0.576,0,0,1,0,0
W008,5,9,0,feature_2G,voice,Calib,1,0.794,1,0,1,0,0
W008,5,10,0,feature_2G,voice,Calib,0,0.777,1,1,1,0,0
W008,5,11,0,feature_2G,voice,None,0,0.721,1,1,0,0,0
W008,5,12,0,feature_2G,voice,Calib,0,0.617,0,0,1,0,0
W008,5,13,0,feature_2G,voice,Counter,0,0.83,1,1,1,0,0
W008,5,14,0,feature_2G,voice,Counter,0,0.832,1,1,1,0,0
W008,5,15,0,feature_2G,voice,Rationale,0,0.724,1,0,1,0,0
W008,5,16,0,feature_2G,voice,Rationale,1,0.697,1,1,1,0,0
W008,5,17,0,feature_2G,voice,Counter,1,0.708,1,0,1,0,0
W008,5,18,0,feature_2G,voice,Calib,0,0.744,0,1,1,0,0
W008,5,19,0,feature_2G,voice,Rationale,0,0.482,0,0,1,0,0
W008,5,20,0,feature_2G,voice,Calib,0,0.599,0,0,1,0,0
W008,5,21,0,feature_2G,voice,Counter,1,0.44,0,0,1,0,0
W008,5,22,0,feature_2G,voice,Calib,1,0.747,1,1,0,0,0
W008,5,23,0,feature_2G,voice,Rationale,1,0.677,1,0,1,0,0
W008,5,24,0,feature_2G,voice,None,0,0.75,1,1,1,0,0
W008,5,25,0,feature_2G,voice,Rationale,0,0.888,1,1,1,0,0
W008,5,26,0,feature_2G,voice,Rationale,1,0.709,0,0,1,0,0
W008,5,27,0,feature_2G,voice,None,1,0.787,1,0,0,0,0
W008,5,28,0,feature_2G,voice,Rationale,1,0.699,1,0,0,0,0
W008,5,29,0,feature_2G,voice,Counter,1,0.619,0,0,1,0,0
W008,5,30,0,feature_2G,voice,Calib,1,0.703,1,1,1,0,0
W008,5,31,0,feature_2G,voice,None,1,0.721,1,0,0,0,0
W008,5,32,0,feature_2G,voice,Calib,1,0.749,1,0,0,0,0
W008,5,33,0,feature_2G,voice,Calib,0,0.401,0,1,0,0,0
W008,5,34,0,feature_2G,voice,None,0,0.929,1,1,0,0,0
W008,5,35,0,feature_2G,voice,Rationale,1,0.685,1,1,1,0,0
W008,5,36,0,feature_2G,voice,Counter,0,0.749,1,0,1,0,0
W008,5,37,0,feature_2G,voice,None,1,0.542,0,0,1,0,0
W008,5,38,0,feature_2G,voice,Rationale,1,0.729,1,0,1,0,0
W008,5,39,0,feature_2G,voice,Rationale,1,0.483,0,1,1,0,0
W008,5,40,0,feature_2G,voice,None,1,0.448,0,1,0,0,0
W008,6,1,0,feature_2G,voice,Calib,0,0.764,1,1,1,0,0
W008,6,2,0,feature_2G,voice,Calib,1,0.616,0,1,1,0,0
W008,6,3,0,feature_2G,voice,Counter,1,0.81,1,1,1,0,0
W008,6,4,0,feature_2G,voice,Rationale,1,0.785,0,0,1,0,0
W008,6,5,0,feature_2G,voice,Counter,1,0.605,0,1,0,0,0
W008,6,6,0,feature_2G,voice,Rationale,0,0.766,1,0,0,0,0
W008,6,7,0,feature_2G,voice,Counter,0,0.778,1,1,1,0,0
W008,6,8,0,feature_2G,voice,None,1,0.873,1,1,1,0,0
W008,6,9,0,feature_2G,voice,Calib,0,0.346,0,0,1,0,0
W008,6,10,0,feature_2G,voice,Counter,1,0.779,1,1,0,0,0
W008,6,11,0,feature_2G,voice,Calib,1,0.693,0,1,1,0,0
W008,6,12,0,feature_2G,voice,None,0,0.837,1,1,0,0,0
W008,6,13,0,feature_2G,voice,Counter,0,0.641,0,0,1,0,0
W008,6,14,0,feature_2G,voice,Counter,1,0.643,0,0,1,0,0
W008,6,15,0,feature_2G,voice,Rationale,1,0.506,0,1,1,0,0
W008,6,16,0,feature_2G,voice,None,0,0.79,1,1,1,0,0
W008,6,17,0,feature_2G,voice,None,1,0.739,1,1,1,0,0
W008,6,18,0,feature_2G,voice,Calib,0,0.86,1,1,1,0,0
W008,6,19,0,feature_2G,voice,Counter,0,0.602,0,1,0,0,0
W008,6,20,0,feature_2G,voice,Counter,1,0.83,1,1,1,0,0
W008,6,21,0,feature_2G,voice,Counter,1,0.75,1,1,1,0,0
W008,6,22,0,feature_2G,voice,Calib,1,0.628,0,0,0,0,0
W008,6,23,0,feature_2G,voice,Rationale,1,0.781,1,1,1,0,0
W008,6,24,0,feature_2G,voice,Calib,1,0.768,1,0,0,0,0
W008,6,25,0,feature_2G,voice,None,1,0.645,0,1,1,0,0
W008,6,26,0,feature_2G,voice,None,1,0.58,0,1,0,0,0
W008,6,27,0,feature_2G,voice,Rationale,0,0.84,1,0,1,0,0
W008,6,28,0,feature_2G,voice,Calib,1,0.56,0,0,1,0,0
W008,6,29,0,feature_2G,voice,Rationale,1,0.594,0,1,1,0,0
W008,6,30,0,feature_2G,voice,Calib,1,0.814,1,1,1,0,0
W008,6,31,0,feature_2G,voice,Calib,1,0.412,0,1,1,0,0
W008,6,32,0,feature_2G,voice,Rationale,1,0.801,1,0,1,0,0
W008,6,33,0,feature_2G,voice,Calib,1,0.74,1,1,1,0,0
W008,6,34,0,feature_2G,voice,Calib,0,0.719,1,0,1,0,0
W008,6,35,0,feature_2G,voice,None,1,0.644,0,0,0,0,0
W008,6,36,0,feature_2G,voice,Rationale,1,0.764,0,0,1,0,0
W008,6,37,0,feature_2G,voice,Rationale,1,0.772,1,0,1,0,0
W008,6,38,0,feature_2G,voice,Calib,1,0.661,0,0,1,0,0
W008,6,39,0,feature_2G,voice,None,1,0.85,1,1,1,0,0
W008,6,40,0,feature_2G,voice,Calib,1,0.665,1,1,0,0,0
W009,1,1,1,smart_4G,voice,Rationale,1,0.714,1,1,1,0,0
W009,1,2,1,smart_4G,voice,Rationale,1,0.754,1,0,1,0,0
W009,1,3,1,smart_4G,voice,Counter,1,0.621,0,1,1,0,0
W009,1,4,1,smart_4G,voice,Rationale,1,0.81,1,0,0,0,0
W009,1,5,1,smart_4G,voice,Rationale,1,0.798,1,1,1,0,0
W009,1,6,1,smart_4G,voice,Calib,0,0.35,0,1,1,0,0
W009,1,7,1,smart_4G,voice,Rationale,1,0.656,0,1,1,0,0
W009,1,8,1,smart_4G,voice,Rationale,1,0.878,1,1,1,0,0
W009,1,9,1,smart_4G,voice,Counter,1,0.515,0,1,1,0,0
W009,1,10,1,smart_4G,voice,Counter,0,0.92,1,1,0,0,0
W009,1,11,1,smart_4G,voice,Counter,0,0.817,1,1,1,0,0
W009,1,12,1,smart_4G,voice,Rationale,1,0.879,1,1,1,0,0
W009,1,13,1,smart_4G,voice,Calib,0,0.628,1,1,0,0,0
W009,1,14,1,smart_4G,voice,Calib,0,0.674,1,0,1,0,0
W009,1,15,1,smart_4G,voice,Counter,0,0.845,1,0,1,0,0
W009,1,16,1,smart_4G,voice,None,0,0.595,0,1,0,0,0
W009,1,17,1,smart_4G,voice,Counter,0,0.483,0,1,1,0,0
W009,1,18,1,smart_4G,voice,Counter,1,0.852,1,1,1,0,0
W009,1,19,1,smart_4G,voice,Calib,1,0.705,1,1,1,0,0
W009,1,20,1,smart_4G,voice,Rationale,1,0.774,1,0,1,0,0
W009,1,21,1,smart_4G,voice,Rationale,1,0.908,1,1,0,0,0
W009,1,22,1,smart_4G,voice,None,0,0.893,1,0,1,0,0
W009,1,23,1,smart_4G,voice,Counter,1,0.832,1,1,1,0,0
W009,1,24,1,smart_4G,voice,None,0,0.876,1,1,0,0,0
W009,1,25,1,smart_4G,voice,Rationale,0,0.75,1,0,1,0,0
W009,1,26,1,smart_4G,voice,None,1,0.415,0,1,1,0,0
W009,1,27,1,smart_4G,voice,None,0,0.611,0,1,0,0,0
W009,1,28,1,smart_4G,voice,Calib,1,0.789,1,0,0,0,0
W009,1,29,1,smart_4G,voice,Rationale,1,0.463,0,1,1,0,0
W009,1,30,1,smart_4G,voice,Calib,0,0.658,1,0,0,0,0
W009,1,31,1,smart_4G,voice,Rationale,1,0.523,0,1,1,0,0
W009,1,32,1,smart_4G,voice,Rationale,0,0.479,0,0,1,0,0
W009,1,33,1,smart_4G,voice,Calib,1,0.519,0,0,1,0,0
W009,1,34,1,smart_4G,voice,Rationale,0,0.334,0,1,0,0,0
W009,1,35,1,smart_4G,voice,None,1,0.825,1,0,1,0,0
W009,1,36,1,smart_4G,voice,None,1,0.651,1,1,1,0,0
W009,1,37,1,smart_4G,voice,Calib,0,0.702,1,0,1,0,0
W009,1,38,1,smart_4G,voice,Counter,0,0.675,0,0,0,0,0
W009,1,39,1,smart_4G,voice,None,1,0.801,1,0,1,0,0
W009,1,40,1,smart_4G,voice,Rationale,1,0.419,0,0,0,0,0
W009,2,1,1,smart_4G,voice,Rationale,0,0.78,1,1,0,0,0
W009,2,2,1,smart_4G,voice,Rationale,1,0.501,0,0,0,0,0
W009,2,3,1,smart_4G,voice,Calib,0,0.715,0,1,0,0,0
W009,2,4,1,smart_4G,voice,None,0,0.898,1,1,1,0,0
W009,2,5,1,smart_4G,voice,Counter,1,0.824,1,1,0,0,0
W009,2,6,1,smart_4G,voice,None,0,0.784,1,0,1,0,0
W009,2,7,1,smart_4G,voice,Rationale,1,0.668,1,1,1,0,0
W009,2,8,1,smart_4G,voice,None,1,0.859,1,1,1,0,0
W009,2,9,1,smart_4G,voice,Calib,0,0.684,1,1,0,0,0
W009,2,10,1,smart_4G,voice,Calib,1,0.75,1,0,0,0,0
W009,2,11,1,smart_4G,voice,Calib,1,0.931,1,1,0,0,0
W009,2,12,1,smart_4G,voice,Calib,1,0.626,1,0,1,0,0
W009,2,13,1,smart_4G,voice,Rationale,1,0.731,1,1,1,0,0
W009,2,14,1,smart_4G,voice,Calib,1,0.749,1,0,1,0,0
W009,2,15,1,smart_4G,voice,Rationale,1,0.899,0,0,1,1,1
W009,2,16,1,smart_4G,voice,Rationale,1,0.458,0,1,0,0,0
W009,2,17,1,smart_4G,voice,Counter,0,0.752,1,0,1,0,0
W009,2,18,1,smart_4G,voice,Rationale,0,0.895,1,1,1,0,0
W009,2,19,1,smart_4G,voice,Counter,0,0.671,1,0,1,0,0
W009,2,20,1,smart_4G,voice,Calib,1,0.624,1,0,1,0,0
W009,2,21,1,smart_4G,voice,None,1,0.802,1,1,1,0,0
W009,2,22,1,smart_4G,voice,Calib,1,0.873,1,0,1,0,0
W009,2,23,1,smart_4G,voice,Calib,0,0.702,1,1,1,0,0
W009,2,24,1,smart_4G,voice,Calib,0,0.87,1,1,1,0,0
W009,2,25,1,smart_4G,voice,None,1,0.706,1,1,0,0,0
W009,2,26,1,smart_4G,voice,Calib,1,0.474,0,1,0,0,0
W009,2,27,1,smart_4G,voice,Rationale,1,0.649,0,0,0,0,0
W009,2,28,1,smart_4G,voice,Rationale,1,0.762,1,0,1,0,0
W009,2,29,1,smart_4G,voice,Calib,1,0.793,1,0,1,0,0
W009,2,30,1,smart_4G,voice,Counter,1,0.67,1,1,1,0,0
W009,2,31,1,smart_4G,voice,Rationale,0,0.749,1,0,1,0,0
W009,2,32,1,smart_4G,voice,Calib,1,0.597,0,0,1,0,0
W009,2,33,1,smart_4G,voice,Calib,0,0.729,1,1,1,0,0
W009,2,34,1,smart_4G,voice,Calib,1,0.765,0,1,0,0,0
W009,2,35,1,smart_4G,voice,None,1,0.622,1,0,1,0,0
W009,2,36,1,smart_4G,voice,Rationale,1,0.776,1,1,1,0,0
W009,2,37,1,smart_4G,voice,None,1,0.772,0,1,0,0,0
W009,2,38,1,smart_4G,voice,Rationale,1,0.864,1,1,1,0,0
W009,2,39,1,smart_4G,voice,Rationale,1,0.833,1,0,1,0,0
W009,2,40,1,smart_4G,voice,Calib,1,0.829,1,1,1,0,0
W009,3,1,1,smart_4G,voice,Calib,1,0.564,0,0,0,0,0
W009,3,2,1,smart_4G,voice,Calib,1,0.754,1,0,1,0,0
W009,3,3,1,smart_4G,voice,Counter,1,0.914,1,1,1,0,0
W009,3,4,1,smart_4G,voice,None,0,0.819,1,1,1,0,0
W009,3,5,1,smart_4G,voice,Rationale,1,0.807,1,1,1,0,0
W009,3,6,1,smart_4G,voice,Calib,1,0.754,1,1,1,0,0
W009,3,7,1,smart_4G,voice,Rationale,1,0.827,1,1,1,0,0
W009,3,8,1,smart_4G,voice,None,0,0.549,0,1,0,0,0
W009,3,9,1,smart_4G,voice,Counter,0,0.905,1,0,1,0,0
W009,3,10,1,smart_4G,voice,Calib,1,0.724,1,0,1,0,0
W009,3,11,1,smart_4G,voice,Rationale,1,0.615,1,0,0,0,0
W009,3,12,1,smart_4G,voice,Calib,1,0.721,0,1,1,0,0
W009,3,13,1,smart_4G,voice,None,1,0.516,0,1,1,0,0
W009,3,14,1,smart_4G,voice,Calib,1,0.671,1,1,0,0,0
W009,3,15,1,smart_4G,voice,Calib,0,0.732,1,1,1,0,0
W009,3,16,1,smart_4G,voice,Calib,1,0.55,0,0,1,0,0
W009,3,17,1,smart_4G,voice,Calib,0,0.79,1,1,1,0,0
W009,3,18,1,smart_4G,voice,Calib,1,0.737,1,0,0,0,0
W009,3,19,1,smart_4G,voice,None,1,0.81,1,1,1,0,0
W009,3,20,1,smart_4G,voice,None,1,0.733,0,1,1,0,0
W009,3,21,1,smart_4G,voice,Rationale,1,0.928,1,0,0,0,0
W009,3,22,1,smart_4G,voice,Calib,0,0.672,0,1,1,0,0
W009,3,23,1,smart_4G,voice,None,1,0.687,0,1,1,0,0
W009,3,24,1,smart_4G,voice,Rationale,1,0.609,1,0,0,0,0
W009,3,25,1,smart_4G,voice,Counter,0,0.744,0,0,1,0,0
W009,3,26,1,smart_4G,voice,Rationale,0,0.877,1,1,1,0,0
W009,3,27,1,smart_4G,voice,Rationale,0,0.71,1,0,1,0,0
W009,3,28,1,smart_4G,voice,Calib,0,0.741,1,1,1,0,0
W009,3,29,1,smart_4G,voice,Calib,1,0.776,1,0,0,0,0
W009,3,30,1,smart_4G,voice,Rationale,1,0.763,1,0,1,0,0
W009,3,31,1,smart_4G,voice,Calib,1,0.713,1,1,1,0,0
W009,3,32,1,smart_4G,voice,Rationale,1,0.855,1,0,0,0,0
W009,3,33,1,smart_4G,voice,None,1,0.592,0,1,1,0,0
W009,3,34,1,smart_4G,voice,None,1,0.701,1,0,1,0,0
W009,3,35,1,smart_4G,voice,Counter,1,0.923,1,1,1,0,0
W009,3,36,1,smart_4G,voice,Counter,0,0.672,1,0,0,0,0
W009,3,37,1,smart_4G,voice,Calib,1,0.624,0,0,1,0,0
W009,3,38,1,smart_4G,voice,Rationale,1,0.518,0,1,1,0,0
W009,3,39,1,smart_4G,voice,Rationale,0,0.626,0,0,1,0,0
W009,3,40,1,smart_4G,voice,Rationale,1,0.897,1,0,0,0,0
W009,4,1,1,smart_4G,voice,None,0,0.641,1,1,1,0,0
W009,4,2,1,smart_4G,voice,Counter,1,0.666,0,1,1,0,0
W009,4,3,1,smart_4G,voice,Counter,0,0.883,1,1,1,0,0
W009,4,4,1,smart_4G,voice,Calib,0,0.615,0,1,1,0,0
W009,4,5,1,smart_4G,voice,Counter,1,0.781,1,0,0,0,0
W009,4,6,1,smart_4G,voice,Counter,0,0.628,1,0,0,0,0
W009,4,7,1,smart_4G,voice,None,0,0.909,1,1,1,0,0
W009,4,8,1,smart_4G,voice,Rationale,1,0.727,1,1,1,0,0
W009,4,9,1,smart_4G,voice,None,1,0.759,1,0,0,0,0
W009,4,10,1,smart_4G,voice,Calib,1,0.82,1,0,1,0,0
W009,4,11,1,smart_4G,voice,Rationale,0,0.749,1,1,0,0,0
W009,4,12,1,smart_4G,voice,Calib,0,0.866,1,0,1,0,0
W009,4,13,1,smart_4G,voice,Calib,1,0.751,1,0,0,0,0
W009,4,14,1,smart_4G,voice,Calib,0,0.717,1,1,1,0,0
W009,4,15,1,smart_4G,voice,Calib,1,0.803,1,0,0,0,0
W009,4,16,1,smart_4G,voice,Rationale,1,0.669,0,0,1,0,0
W009,4,17,1,smart_4G,voice,None,0,0.751,1,1,1,0,0
W009,4,18,1,smart_4G,voice,None,0,0.722,1,0,1,0,0
W009,4,19,1,smart_4G,voice,Counter,1,0.707,1,0,1,0,0
W009,4,20,1,smart_4G,voice,Counter,0,0.644,0,0,0,0,0
W009,4,21,1,smart_4G,voice,None,0,0.649,0,1,1,0,0
W009,4,22,1,smart_4G,voice,Counter,1,0.696,1,0,0,0,0
W009,4,23,1,smart_4G,voice,None,1,0.557,0,1,1,0,0
W009,4,24,1,smart_4G,voice,Counter,1,0.514,0,1,1,0,0
W009,4,25,1,smart_4G,voice,None,0,0.935,1,0,0,0,0
W009,4,26,1,smart_4G,voice,None,1,0.744,0,0,1,0,0
W009,4,27,1,smart_4G,voice,Counter,0,0.758,1,1,1,0,0
W009,4,28,1,smart_4G,voice,Calib,0,0.87,1,1,1,0,0
W009,4,29,1,smart_4G,voice,Counter,0,0.675,1,0,1,0,0
W009,4,30,1,smart_4G,voice,Counter,1,0.834,1,1,1,0,0
W009,4,31,1,smart_4G,voice,Rationale,1,0.724,1,0,1,0,0
W009,4,32,1,smart_4G,voice,Calib,1,0.758,0,1,1,0,0
W009,4,33,1,smart_4G,voice,Counter,1,0.651,0,0,0,0,0
W009,4,34,1,smart_4G,voice,Calib,1,0.705,1,1,1,0,0
W009,4,35,1,smart_4G,voice,Rationale,1,0.685,1,1,1,0,0
W009,4,36,1,smart_4G,voice,Counter,1,0.565,0,0,1,0,0
W009,4,37,1,smart_4G,voice,Calib,1,0.757,1,0,1,0,0
W009,4,38,1,smart_4G,voice,Calib,1,0.74,1,1,0,0,0
W009,4,39,1,smart_4G,voice,Counter,1,0.509,0,1,1,0,0
W009,4,40,1,smart_4G,voice,Rationale,1,0.568,0,0,0,0,0
W009,5,1,1,smart_4G,voice,None,1,0.707,1,0,0,0,0
